19934	7952	0
1657	17041	0
4224	2175	1
27148	7840	1
13303	6211	1
29774	25763	0
18831	6211	1
16094	11329	0
17189	16254	1
27728	7075	0
11204	15035	1
11329	4381	0
10622	28802	0
17384	2175	1
8116	20619	1
23714	28060	0
12402	15991	0
13901	16174	0
2883	8182	1
3999	2883	1
6579	10334	1
8606	9367	1
29825	2505	1
7391	15346	1
2486	17010	0
21515	1962	0
8209	19351	0
13804	8606	1
16646	27616	0
11489	27254	1
25745	20479	1
997	17898	1
2486	16493	1
26013	17566	1
1571	15946	1
14882	15946	1
16708	18651	1
13804	15693	1
3621	28430	1
22957	28071	0
10817	15946	1
2970	26015	0
16345	21633	1
1767	72	1
3999	10817	1
6949	14976	1
7823	22574	1
7761	636	0
13288	4070	1
12713	8031	0
23101	15615	0
3075	4999	1
11196	8182	1
7396	14832	0
20054	15346	1
19818	18277	0
29783	29295	0
12494	22778	1
3672	8606	1
3621	13108	1
1643	17384	1
15346	24078	1
21351	27894	0
20669	15035	1
12102	7432	1
29526	27960	0
14882	22404	1
14348	18333	0
28284	5194	0
13972	4070	1
22759	15246	1
15825	14495	1
8560	14855	0
1746	12396	1
22004	9572	1
3836	1296	0
20793	22759	1
11164	1289	1
13168	6464	1
12169	22981	0
8116	17898	1
10571	25183	0
12874	6211	1
7216	23132	1
15750	13804	1
25212	5475	1
30137	23225	1
2887	15753	0
20048	25253	0
25929	25735	1
21637	7158	1
5760	6018	0
10065	5475	1
5503	7158	1
4792	16708	1
23701	10165	0
6815	12906	0
11079	20178	0
28588	26013	1
149	10247	1
2190	14129	0
8182	14882	1
21815	6913	0
10744	6714	0
19972	16654	1
7158	25929	1
13436	2443	0
13991	25745	1
25745	17189	1
23225	1571	1
25035	5639	1
8974	13049	0
26386	29634	1
3270	7383	0
3237	22846	0
17521	25745	1
25852	19974	0
4543	28939	0
22229	25745	1
27254	9017	1
12195	7400	1
18740	23151	0
7840	9572	1
7640	25529	0
15750	3672	1
16345	20316	1
4028	28871	0
27956	22486	0
18209	17355	0
2729	8581	1
22229	2486	1
4818	10890	0
13939	7158	1
28401	5863	1
16345	29634	1
13908	17131	0
29761	9919	1
2949	9125	0
11145	14980	0
17521	12363	1
27553	14381	0
20889	24206	0
13786	27828	0
26192	21068	0
29794	6390	0
9077	25377	0
12053	12715	0
10976	13099	0
25724	3621	1
5873	26991	0
6235	14976	1
24160	10793	0
11752	25807	0
12130	25138	1
19707	11313	0
11164	18651	1
11164	10550	1
7823	17189	1
7077	10352	0
10358	15367	0
28647	26470	0
25035	20316	1
12102	3999	1
18831	16708	1
7624	25825	0
7216	24258	1
20263	7640	0
27148	6034	1
1980	5615	0
17387	16291	0
4224	463	1
10797	9171	0
28430	13998	1
5746	26987	0
17474	11685	0
23050	9045	0
21637	18442	1
24097	15559	0
15693	16254	1
6414	28977	0
17442	3417	0
15125	8305	0
30137	7158	1
24179	8339	0
1997	30040	0
14110	13303	1
14849	7432	1
29761	8606	1
25177	25715	1
19143	20888	0
29125	29432	0
7012	9132	1
26810	14734	0
20793	6211	1
14809	27453	0
24901	180	0
22131	21193	0
16659	26825	0
12015	17521	1
19987	27508	0
15825	20254	1
30137	24078	1
17566	6034	1
23719	6949	1
9956	5266	0
2050	22350	0
3324	14794	0
1767	9572	1
13168	12680	1
329	12629	0
